id,title,year
pe2ac193c6ce6c7a7c9fb89efbd94fa6a,Learning by experimentation: Acquiring and refining problem-solving heuristics. In Machine Learning.,
pf986f0c360c18b32cf85e83bab21cfd4,The truck backer-upper: An example of self-learning in neural networks.,
pad3745751e505e2540384205b336e78d,Rule creation and rule learning through environmental exploration.,
p2c9b87de9e4530e41e359f3a3796a1db,Instructionless Learning: Discovery of the Mental Model of a Complex Device.,
pbe90b37cf412a5cc0816f160901df9e9,How knowledge influences learning.,
pd4fc6858300cf567d471de5bb02d97db,Problem solving and rule induction: A unified view. In Knowledge and Cognition.,
p2d8a69937d89148d516666b771024717,Integration of knowledge and method in real-world discovery.,
p339e8ef6865a366a2dd757a7dd4a2460,Conceptual clustering in a first order logic representation.,
p37badb079142ad008f8ae13c488e3f27,"Integrating inductive and deductive reasoning for database mining. In Advances in Knowledge Discovery and Data Mining, chapter 14.",
pe9251374630c94f9528092e7cc7302d9,"Meta-rule-guided mining of association rules in relational databases. In DOOD95 Workshop on the Integration of Knowlege Discovery with Deductive and Object Oriented Databases,",
p7be1da64e0f481d68d8b69161b6cb311,Knowledge discovery workbench for exploring business databases.,
pd2a6e52e70202700887a621af82bea45,"Exploration of the power of the attribute-oriented induction in data mining. In Advances in Knowledge Discovery and Data Mining, chapter 16.",
p2b9cdf8aab4ce69b621f9b80a6085921,Mining for knowledge in databases: Goals and general description of the inlen system.,
pa72d9be69b5cd31abae14d3bf66e0484,"An overview of data mining technologies. In DOOD95 Workshop on the Integration of Knowlege Discovery with Deductive and Object Oriented Databases,",
p54bff3598c79412a7bde285cb8eec753,A polynomial approach to the constructive induction of structural knowledge.,
p2e0210e3c83e7f7ef939a9c717175f3f,Applications of a logical discovery engine.,
p9f82778a210b8f0b9075120129f2488a,Integrated support for data archaelogy.,
p64c33f8afce259304e7ebf3dcf856ca8,The process of knowledge discovery in databases: A first sketch.,
p7dbd95636a685f9edd04d4ab89d7b12b,Applying the metaquery framework to time sequence analysis.,
pf47ba95be97a96a70c68ded19f523f77,Using metaqueries to integrate and inductive learning and deductive database technology.,
p9dde56c064c57e328c15fe6332ff41e3,"Metaqueries for data mining. In Advances in Knowledge Discovery and Data Mining, chapter 15.",
p2f383899530e3d055422c18082fc14d1,Inventing goal-oriented classifications of structured objects.,
pe07bc2275494f93aee7821dd2bce66b9,Incremental concept formation with composite objects.,
pb29fddc768473910603915a839bf0520,The ldl++ user's guide.,
p2dd6e5270aa59a28dcde9d2580d58516,Concept formation during interactive theory revision.,
p0b9f22228bc3482f90eb9b94c6c85bb1,LDL++ : A second-generation deductive database system.,
p012e5c18ab266bbf2693117fd001c5a3,Database Marketing.,
pc00e0d6c4fc690595312ab7e39379424,"""The Design and Analysis of Computer Algorithms"",",
pf3dedc8240637eda4349e759fb3f8bd8,"A Knowledge Based Generalizer"",",
p3bcc39d8d71820c3e58189a80db3d23b,"""Conceptual clustering in a first order logic representation"",",
pffc10b0ff423c956dde223364e8bd38e,"""Learning distributed representations of concepts"",",
pe5df2508c128cfbc8a8dabe019ed0708,"""A Polynomial Approach to the Constructive Induction of Structural Knowledge"",",
p45b862542326332574b90eccffffadb5,"""Small is Beautiful: A Brute-Force Approach to Learning First-Order Formulas"",",
p513876c59e935720052b3d0f7d051ed1,"""Machine invention of first order predicates by inverting resolution"",",
p8ba8c91f9640f0245bde701054c804b6,"""Inverse entailment and Progol"",",
p140baa93db7471b41c752d31bc1bfbf8,"""The Utility of Knowledge in Inductive Learning"",",
pc6f3f319a2e5308671a865ebf21da46a,"""Learning Logical Definitions from Relations"",",
p3dd9cc03ab1aab021538bce37ee15976,"""Discovering regularities from Knowledge Bases"",",
pd47a15ccbd2ba3ae85750cc4659c64fa,"""Metaqueries for Data Mining"", chapter 15.",
pcaa2e76bf9acd11dff68bca71124fbec,"""Inventing Goal-Oriented Classifications of Structured Objects"",",
pd90d76f27126d115ccd244b836b4d4bd,"""Incremental concept formation with composite objects"",",
pf359d38ff73c749a922d23a33b089855,"""Concept Formation During Interactive Theory Revision"",",
p2ac05a758105ea24e7c129e90bba376e,"An Implementation of a Theory of Activity,",
p76bdd61aa497236dc77d4820faeb78b7,"On Becoming Reactive,",
p04760458ad0bcb9ddd6200647479b613,"Planning for Conjunctive Goals,",
padab79db26c62024f2efc4f60b4a5c51,"Using and Refining Simplifications: Explanation-based Learning of Plans in Intractable Domains,",
p5ec43a7319534c08fd747de38aa08946,"Trial by Fire: Understanding the Design Requirements for Agents in Complex Environments,",
p9fb5373ee48d100b01aa800a6a22519e,"Explanation-Based Learning: An Alternative View,",
p6aaa7187347a38e24b4d63ca50d70eb1,"STRIPS: A New Approach to the Application of Theorem Proving to Problem Solving,",
pa7937b05b9ac68d3f53d606c1dd84a32,"Learning and Executing Generalized Robot Plans,",
p0de5c3d9b21a702ae982aab857b09ad5,"Qualitative Process Theory,",
pbba7beabb2152c005b10d805d8de558c,"Learning to Anticipate and Avoid Planning Failures through the Explanation of Failures,",
pdd18f4052fc0caff73155b47c63749e2,"Selectively Generalizing Plans for Problem-Solving,",
p1663722317d77856e9172e7387794dfd,"Explanation-Based Generalization: A Unifying View,",
pcd3604f0cdfbf90750463d23ec417a02,"A Domain Independent Explanation-Based Generalizer,",
pc69b6ac901ec756f9b27d843764b423f,"Universal Plans for Reactive Robots in Unpredictable Environments,",
p6906c4035225bf520882687517c5fa5d,"Reasoning about Change: Time and Causation from the Standpoint of Artificial Intelligence,",
p46b2a4efd255463b9dbc004f8dc6966a,Planning and Metaplanning (MOL-GEN:,
p4ab00ab849a4e68825cff055ef8664a4,"Plans and Situated Actions,",
pfe02a494b57d9e5890c936f8bee74aed,"An Experiment in Integrated Planning and Improvisation,",
p0b3d363b2c0aa8d8c60a858a0027bab9,"Practical Planning: Extending the Classical Artificial Intelligence Planning Paradigm,",
pf4b2f0963d604ae37bb1b0cf0189af86,Hybrid Planning: An Approach to Integrating Generative and Case-Based Planning.,
p2c7898fcd477e7d14a69882fe90b2717,Interactive Adaptation for Crisis Response.,
p76851a092f6aa16e689f183c78101eeb,Learning to Predict User Operations for Adaptive Scheduling.,
p52edc433525aa5dbca6ae39c05bece57,CLAVIER: Applying Case-Based Reasoning to Composite Part Fabrication.,
p02a4191bd44f4c1efdf0bab7ade2d0d3,CABINS: A Framework of Knowledge Acquisition and Iterative Revision for Schedule Improvement and Reactive Repair.,
p12daa99e26ea745e30247dcf686b7eee,An Interactive Planning Architecture In Proceedings of the European Workshop on Scheduling and Planning.,
p411516858724bf9b3e843d447860a5e2,"O-Plan2: an Open Architecture for Command Planning and Control. In Intelligent Scheduling, Zweben,",
pe15265f4401af8e66f18e50d00fbfb31,A closed-loop theory of motor learning.,
pdfc52ed3bce10b3fb40a48d9ffef06fb,"Machine learning methods for planning . San Mateo,",
p79c1a3c804e475f9b737df22a2e84d2f,Sensible plan ning: Focusing perceptual attention.,
p010090323b02529728729fccc23c37b1,Learning from opportunities: Storing and reusing exe-cution-time optimization.,
pa0743e0d0ade915e35825906def75e06,Learning moni toring strategies to compensate for model uncertainty.,
p7de60ab6f306f247912a963ff6896b4c,Failure recovery: A model and experiments.,
p589fd0b04a15a74a377d0003e4366eab,Acquisition and improvement of hu man motor skills: Learning through observation and practice.,
p3ddcab34a461bfb4eff360857fe22b67,Hierarchical learning in stochas tic domains: Preliminary results.,
p101e5f3591ab96c7ecd67a8d39ae99b9,An em pirical study of sensing and defaulting in planning.,
p17433e74e1f94b58e1246d2d6d2b183c,Human motor behavior: An introduction.,
p6fe51bb6dd45c3169266d768e98f75b6,A graph-dynamic model of the power law of practice and the problem-solving fan effect.,
p8fd773fad2e7ad0bc7553f0597d3d40c,Building plans to monitor and ex ploit open-loop and closed-loop dynamics.,
p168c00cc14d2b0342cf08d9b7dd6b649,Robust behavior with limited re sources.,
pf2d7e893d2b59ad04de8e72e7803ee4e,"Cost-sensitive robot learning . Doctoral dissertation,",
p0b36d41fd3b5ab53134eb8036b728a5e,"Learning and using macro-operators for AI planning . Doctoral dissertation,",
p4dd707681b1be83cb0ee03bed8a629be,Acquiring search heuristics automatically for constraint-based planning and scheduling.,
p324919dc4b5be86d20995a8bfa6d2db3,Learning from the schema learning system.,
p36be81cb618d2fff7985f8c3fe76abc8,Learning grouping strategies for 2D and 3D object recognition.,
pe01018acab0f29c408967a6a7c75fcd9,Learning search control for constraint-based scheduling.,
p8799783c76c5a96fc35948ea25f4553d,An evolutionary approach to learning in robots.,
p7fe84a090051ba8a84e0ed43eff37aa0,A heuristic approach to the discovery of macro-operators.,
p09cd78f758b8f55c8df3a776ba745938,A candidate set based analysis of subgoal interaction in conjunctive goal planning.,
p37ceee7eddb29ad13a861a711afa9b67,Knowledge-directed adaptation in multi-level agents.,
p1f80229c24dedb9e7d04bf60e11a5e2f,"The magical number seven, plus or minus two.",
pa8273b88f8e9c34279b0e43cff5e79d3,Machine learning methods for planning.,
p95fc2c99ca5020bc679c1271a5cc9b85,Automatically configuring constraint satisfaction programs: A case study.,
p3224938a4de162e2c88c8796a937ce0d,Acquisition of dynamic control knowledge for a robot manipulator.,
p209121c92ca3c2d820c1080ffc654149,Concept formation: Knowledge and experience in unsupervised learning.,
p04b6108c87d1331abd8f569b96df4977,Learning meta knowledge for database checking.,
p3a6852df71d61b2642623e717617374a,Software agents: Completing patterns and constructing interfaces.,
p4681ff007063c2e5d7271652c1870152,Theory change via view application in instructionless learning.,
pe5c7287cfc760d86abacbf6127bb4203,Learning from solution paths: An approach to the credit assignment problem.,
p99d05b393f72122b14b51914f8d405c6,Inducing probabilistic grammars by Bayesian model merging.,
p84e1caed5d5d72fc87bc5505c8dacbc5,Theory-driven discovery of reaction pathways in the Mechem system.,
p2dd7f20243ee1c4a63da15176cc5552e,Language acquisition and the discovery of phrase structure.,
pbc63971fbae0eaf762b73235f6cb9ed2,Incremental generation and exploration of hidden structure.,
p73ebf75fe78c5f15d0267478518d4390,Introduction to elementary particles.,
p335ddca54c88882735dd5a4212a7bc0c,Conflict resolution as discovery in particle physics.,
p699322c62a07cc01bee4091684176fd6,Scientific discovery: Computational explorations of the creative processes.,
p3b673ab9aed39ee46d5f37c45d77d8f7,(1997) Optical basicity of metallurgical slags: A new computer-based system for data visualisation and analysis.,
p5bf218b8e7cef9acdf79f7bcbda977af,The particle hunters.,
p2bcfb293d6581558eb3810e2dfff7636,An integrated framework for empirical discovery.,
p83016fb010215c6969354447b29938ed,Introduction to particle physics (Tr. by G. Barton).,
p993529f8082a91c68b0f0fd255605d4c,Chemical discovery as belief revision.,
p0e82c8d19e41ee2afe5fffa283e5c574,Discovery of conserved properties in particle physics: A comparison of two models.,
p9e5a2ac7bdc357f6e004348444cacfb0,Machine discovery in chemistry: New results.,
p663ff85d4dca94b7c281416828db312a,Scientific model building as search in matrix spaces.,
p848e73ffc5810f03da5a63d4804de549,Using occupancy grids for mobile robot perception and navigation.,
p836be34ad018ff9775a622e4e6fdbccc,Case-based reasoning . San Francisco:,
p3c001cdd0b6df4507fcefab78092f3d1,Case-based acquisition of place knowledge.,
p560704822004620a6a1964748849d37b,(in press). Scaling to domains with many irrelevant features.,
p9baa3c7c3bfed8440253d4e0d5b1683d,Enhancing transfer in reinforcement learning by building stochastic models of robot actions.,
p051f500fa0fa6d33700f7c7b689af22e,Behavioral synergy without explicit integration.,
p4186250178d43c3c449d72d018c5e7e1,Acquisition of dynamic control knowledge for a robotic manipulator.,
p471d10be7b564e2fd99184429dd8e2d6,Learning sensor models for evidence grids.,
p36ecc16d772126aca3f6ea785edc689d,Exploration and model building in mobile robot domains.,
pf697e2565e0985135c94f819891eb7a7,Exploration and spatial learning in dynamic real-world environments (Technical Report CES-95-01).,
p155c16d29763ab2992295bacb5f4f477,Towards a computational theory of cognitive maps.,
pedbcc63dd2dafbe462e66bf5ad46eeba,Trains95: Towards a mixed-initiative planning assistant.,
p3a33d1130eb004df2c3be0f675059637,Interactive assesment of user preference models: The automated travel assistant.,
p66e125963b981136710542fb2048dfbb,Personalization of the automotive information environment.,
p45ad04a2f024c3458df270bf89513943,Case-based acquisition of user preferences for solution improve-ment in ill-structured domains.,
pd6b6dc643f4c31b5b4732ed67e49fafa,"Statistical Infer ence,",
p613bf40cb82c4df7aa965fba83599264,"Peepholing: Choosing attributes efficiently for megainduction,",
p2e8cfa5a6aed3be428893808b0030508,"SEER: Maximum likelihood regres sion for learning-speed curves,",
p69656385e32e4a6ce6afe81e6c36196f,"Induction of selective Bayesian classifiers,",
pfcd3410be78591fc040dc268b5f67bbd,"An anal ysis of Bayesian classifiers,",
p4e83ff1866c2d9d7ec66d260064a7179,"""Supervised learning on large re dundant training sets"",",
pf52970221664530b23e6b075d7f4ec53,"Efficient algorithms for minimizing cross-validation error,",
p85c4a6c975e15cc6c7dd2717fa650014,"From genetic algorithms to efficient optimization,",
pf64065c5b19101d2c38ce90417a758a8,"Graphs and Hypergraphs, Chapter 18,",
p11e789b4262dc2c8e7b0af10a17e6d91,Focusing the ATMS.,
pa59c790b9927030297efb0a30195bc20,"A Circumscriptive Theorem Prover,",
pde959f84d9e63bc289b6fd209c16e2ed,A Correction to the Algorithm in Reiter's Theory of Diagnosis.,
p2653e127726f87578e9ff39d632a9274,Diagnosing Multiple Failures Using Knowledge of Component States.,
p23899eb0404f6a4e39525b58798caa94,MINI: A Heuristic Approach for Logic Minimization.,
p3e4e1f42eceb69e59052c20b78c50216,Computing Prime Implicants.,
pc25c8e473635454b39606b7037c4d0b2,The Map Method for Synthesis of Combinational Logic Circuits.,
p91eb4da9050c5b4f026dd8c42f7ab6f5,An Incremental Method for Gener ating Prime implicants/Implicates.,
p0c55cf721e47bd18031e62e09b198540,"Convex Spaces as an Order-Theoretic Basis for Problem Solving,",
p3a345f3f7bd7c74f0556c4c38bc2d74b,A Minimality Maintenance System.,
p340d0932798d9443aaeef628b8044a62,A New Algorithm for Gen erating Prime Implicants.,
p90f26db804a2e8ae5d3cfca237953f75,"""Physical Negation"" Integrating Fault Models into the General Diagnostic Engine.",
p2760e469502f4ce88c84c3dcb49e8f72,"Data Structures and Network Algorithms. Society for Indus trial and Applied Mathematics,",
p161f8c7fe33f24989991e0ec43ecc10c,Generalized Consensus Theory and Application to the Mini mization of Boolean Functions.,
p6cd7779478e36fad696a5a072f0175d4,A Problem Decomposition Method for Efficient Diagnosis and Interpretation of Multiple Disorders.,
pb42af4d37034eb71e84178257c55b62f,"""Referential Secrecy.""",
p54d8924f5435177cc0fc3db98feea594,"""A Multilevel Relational Data Model.""",
pbf5b229dbc9a67952ee70252f44125d9,"""The SeaView Security Model.""",
